id,name,brand
8827,ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.,GM - Chevrolet
8828,ONIX SEDAN Plus LTZ 1.0 12V TB Flex Mec.,GM - Chevrolet
1114,Opala Comodoro/Comod. SLE  4.1/2.5,GM - Chevrolet
1115,Opala Diplomata/Diplom. SLE 4.1/2.5,GM - Chevrolet
1116,Opala L/SL/SS/ 2.5/4.1,GM - Chevrolet
4188,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,GM - Chevrolet
6866,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,GM - Chevrolet
7373,PRISMA Sed. ADVANT. 1.4 8V F.Power Aut.,GM - Chevrolet
4189,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,GM - Chevrolet
4849,PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p,GM - Chevrolet
6349,PRISMA Sed. LT 1.0 8V FlexPower 4p,GM - Chevrolet
6350,PRISMA Sed. LT 1.4 8V FlexPower 4p,GM - Chevrolet
6532,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,GM - Chevrolet
6351,PRISMA Sed. LTZ 1.4 8V FlexPower 4p,GM - Chevrolet
6533,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,GM - Chevrolet
4850,PRISMA Sed. Maxx 1.0 8V FlexPower 4p,GM - Chevrolet
1117,S10 Blazer  DTi 2.8 4x2 Turbo Diesel,GM - Chevrolet
1118,S10 Blazer 2.4 MPFI 8V 128cv 4p,GM - Chevrolet
1119,S10 Blazer 4.3 V6,GM - Chevrolet
1120,S10 Blazer Advant. 2.4/2.4 MPFI F.Power,GM - Chevrolet
1121,S10 Blazer Colina 2.4/2.4 MPFI F.Power,GM - Chevrolet
1122,S10 Blazer Colina 2.8 TDI 4x4 Diesel,GM - Chevrolet
1123,S10 Blazer DLX 2.2 MPFI / EFI,GM - Chevrolet
1124,S10 Blazer DLX 2.4 MPFI 128cv 4p,GM - Chevrolet
1125,S10 Blazer DLX 2.5 Diesel Turbo,GM - Chevrolet
1126,S10 Blazer DLX 2.8 4x4 TB Interc. Diesel,GM - Chevrolet
1127,S10 Blazer DLX 4.3 V6,GM - Chevrolet
1128,S10 Blazer Executive 2.8 4x4 TDI Diesel,GM - Chevrolet
1129,S10 Blazer Executive 4.3 V6,GM - Chevrolet
1130,S10 Blazer Std. 2.2 MPFI / EFI,GM - Chevrolet
1131,S10 Blazer Std. 2.5 Diesel Turbo,GM - Chevrolet
1132,S10 Blazer Tornado 2.4 MPFI 8V 128cv,GM - Chevrolet
8081,S10 P.Up 100YEARS 2.8 4x4 CD Dies. Aut.,GM - Chevrolet
1133,S10 Pick-Up 2.4 MPFI 8v 128cv CD 4p,GM - Chevrolet
1134,S10 Pick-Up 2.4 MPFI 8v 128cv/ Rodeio,GM - Chevrolet
1135,S10 Pick-Up 2.5 4x2 CD TB Max HST Dies,GM - Chevrolet
1136,S10 Pick-Up 2.5 4x4 CD TB Max HST Dies.,GM - Chevrolet
1137,S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.,GM - Chevrolet
1138,S10 Pick-Up 4.3 V6,GM - Chevrolet
7791,S10 Pick-Up Advantage 2.5 Flex 4x2 CD,GM - Chevrolet
1139,S10 Pick-Up Barretos 2.2 MPFI 2p,GM - Chevrolet
1140,S10 Pick-Up Champ 4.3 V6,GM - Chevrolet
1144,S10 Pick-Up DLX 2.4 MPFI 128cv CD 4p,GM - Chevrolet
1145,S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies,GM - Chevrolet
1146,S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies,GM - Chevrolet
1147,S10 Pick-Up Executive CD 4.3,GM - Chevrolet
1148,S10 Pick-Up Executive CD 4.3 4x4,GM - Chevrolet
5885,S10 Pick-Up LS 2.4 F.Power 4x2 CD,GM - Chevrolet
5886,S10 Pick-Up LS 2.4 F.Power 4x2 CS,GM - Chevrolet
6099,S10 Pick-Up LS 2.8 TDI 4x2 CD Dies. Mec.,GM - Chevrolet
6100,S10 Pick-Up LS 2.8 TDI 4x2 CS Dies. Mec.,GM - Chevrolet
6101,S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,GM - Chevrolet
5887,S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,GM - Chevrolet
5888,S10 Pick-Up LT 2.4 F.Power 4x2 CD,GM - Chevrolet
5889,S10 Pick-Up LT 2.4 F.Power 4x2 CS,GM - Chevrolet
7032,S10 Pick-Up LT 2.5 Flex 4x2 CD,GM - Chevrolet
7953,S10 Pick-Up LT 2.5 Flex 4x2 CD Aut.,GM - Chevrolet
7033,S10 Pick-Up LT 2.5 Flex 4x4 CD,GM - Chevrolet
7954,S10 Pick-Up LT 2.5 Flex 4x4 CD Aut.,GM - Chevrolet
5890,S10 Pick-Up LT 2.8 TDI 4x2 CD Diesel,GM - Chevrolet
5891,S10 Pick-Up LT 2.8 TDI 4x2 CD Diesel Aut,GM - Chevrolet
5892,S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel,GM - Chevrolet
5893,S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,GM - Chevrolet
5894,S10 Pick-Up LTZ 2.4 F.Power 4x2 CD,GM - Chevrolet
7034,S10 Pick-Up LTZ 2.5 Flex 4x2 CD,GM - Chevrolet
7955,S10 Pick-Up LTZ 2.5 Flex 4x2 CD Aut.,GM - Chevrolet
7035,S10 Pick-Up LTZ 2.5 Flex 4x4 CD,GM - Chevrolet
7956,S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.,GM - Chevrolet
6102,S10 Pick-Up LTZ 2.8 TDI 4x2 CD Dies. Mec,GM - Chevrolet
5895,S10 Pick-Up LTZ 2.8 TDI 4x2 CD Dies.Aut,GM - Chevrolet
5896,S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut,GM - Chevrolet
1149,S10 Pick-Up Luxe 2.2 EFI CD,GM - Chevrolet
1150,S10 Pick-Up Luxe 2.2 MPFI / EFI,GM - Chevrolet
1151,S10 Pick-Up Luxe 2.2 MPFI/EFI CE,GM - Chevrolet
1152,S10 Pick-Up Luxe 2.5 CE TB Diesel,GM - Chevrolet
1153,S10 Pick-Up Luxe 2.5 Diesel Turbo,GM - Chevrolet
1154,S10 Pick-Up Luxe 2.8 4x2 CD TB Int.Dies.,GM - Chevrolet
1155,S10 Pick-Up Luxe 4.3 V6,GM - Chevrolet
1156,S10 Pick-Up Luxe 4.3 V6 CD,GM - Chevrolet
1157,S10 Pick-Up Luxe 4.3 V6 CE,GM - Chevrolet
8280,S10 Pick-Up Midnight 2.8 4x4 CD Dies Aut,GM - Chevrolet
5369,S10 Pick-Up RODEIO 2.4 MPFI F.Power CD,GM - Chevrolet
5370,S10 Pick-Up RODEIO 2.8 TDI 4x2 CD Dies.,GM - Chevrolet
5371,S10 Pick-Up RODEIO 2.8 TDI 4x4 CD Dies.,GM - Chevrolet
1158,S10 Pick-Up Std 2.8 4x2 CD TB Int.Dies.,GM - Chevrolet
1159,S10 Pick-Up Std 2.8 4x4 CD TB Int.Dies.,GM - Chevrolet
1160,S10 Pick-Up Std. 2.2 MPFI / EFI,GM - Chevrolet
1161,S10 Pick-Up Std. 2.2 MPFI CD,GM - Chevrolet
1162,S10 Pick-Up Std. 2.5 Diesel Turbo,GM - Chevrolet
1163,S10 Pick-Up Tornado 2.4 MPFI 128cv CD 4p,GM - Chevrolet
1164,S10 P-Up 2.8/Sert. 2.8 4x4 TB Int. Dies.,GM - Chevrolet
1165,S10 P-Up Advant. 2.4/2.4 MPFI F.Power CD,GM - Chevrolet
4675,S10 P-Up Advantage 2.4 MPFI F.Power CS,GM - Chevrolet
1142,S10 P-Up Colina 2.4 MPFI 128cv CD 4p,GM - Chevrolet
1141,S10 P-Up Colina 2.4/2.4 MPFI F.Power CS,GM - Chevrolet
1166,S10 P-Up Colina 2.8 TDI 4x2/4x4 CD Dies.,GM - Chevrolet
1143,S10 P-Up Colina 2.8 TDI 4x2/4x4 CS Dies.,GM - Chevrolet
4676,S10 P-Up Executive 2.4 MPFI F.Power CD,GM - Chevrolet
7304,S10 P-Up Freeride 2.5 Flex 4x2 CD Mec.,GM - Chevrolet
7305,S10 P-Up H.Country 2.8 4x4 CD Dies.Aut.,GM - Chevrolet
1167,S10 P-Up Luxe 2.5 4x2 CD TB Max HST Dies,GM - Chevrolet
1168,S10 P-Up Luxe 2.5 4x4 CD TB Max HST Dies,GM - Chevrolet
1169,S10 P-Up Lx/Sert/Rod 2.8 4x4 CD TDI Dies,GM - Chevrolet
1170,S10 P-Up Tornado 2.8 TDI 4x2/4x4 CD Dies,GM - Chevrolet
1171,Saturn SL,GM - Chevrolet
1172,Sierra CE 5.7 V8,GM - Chevrolet
1173,Sierra Sport 5.0 V8,GM - Chevrolet
1174,Silverado,GM - Chevrolet
1175,Silverado 4.1,GM - Chevrolet
1176,Silverado 4.1 Diesel,GM - Chevrolet
1177,Silverado 4.2 Turbo Diesel,GM - Chevrolet
1178,Silverado Conquest 4.1 Diesel,GM - Chevrolet
1179,Silverado Conquest 4.2 Diesel Turbo,GM - Chevrolet
1180,Silverado D20/ Rodeio 4.2 TB Diesel,GM - Chevrolet
1181,Silverado DLX 4.1,GM - Chevrolet
1182,Silverado DLX 4.2 Conquest HD Diesel,GM - Chevrolet
1183,Silverado DLX 4.2 Diesel,GM - Chevrolet
1184,Silverado G. Blazer DLX/ Std 4.2 Dies.TB,GM - Chevrolet
1185,Silverado Grand Blazer DLX 4.1 mpfi,GM - Chevrolet
1186,Silverado Sport/ Fleet Side 5.7 CS,GM - Chevrolet
1187,Silverado Sport/Fleet Side 6.5 Dies. CS,GM - Chevrolet
1188,Silverado Trop. SL/ Van T.Diesel (todas),GM - Chevrolet
1189,Silverado Tropical CD 4.1 Diesel,GM - Chevrolet
1190,Silverado Tropical CD 4.1 MPFI,GM - Chevrolet
1191,Silverado Tropical CD 4.2 Diesel,GM - Chevrolet
6266,SONIC HB LT 1.6 16V FlexPower 5p Aut.,GM - Chevrolet
6059,SONIC HB LT 1.6 16V FlexPower 5p Mec.,GM - Chevrolet
6060,SONIC HB LTZ 1.6 16V FlexPower 5p Aut.,GM - Chevrolet
6061,SONIC HB LTZ 1.6 16V FlexPower 5p Mec.,GM - Chevrolet
6640,SONIC HB LTZ EFFECT 1.6 16V FlexP 5p Aut,GM - Chevrolet
6267,SONIC Sed. LT 1.6 16V FlexPower 4p Aut.,GM - Chevrolet
6062,SONIC Sed. LT 1.6 16V FlexPower 4p Mec.,GM - Chevrolet
6063,SONIC Sed. LTZ 1.6 16V FlexPower 4p Aut.,GM - Chevrolet
6064,SONIC Sed. LTZ 1.6 16V FlexPower 4p Mec.,GM - Chevrolet
1192,Sonoma CE 4.3 V6,GM - Chevrolet
1193,SpaceVan Furgão 2.1 Diesel,GM - Chevrolet
1194,SpaceVan Furgão 2.2,GM - Chevrolet
1195,SpaceVan Passageiro 2.1Diesel,GM - Chevrolet
1196,SpaceVan Passageiro 2.2,GM - Chevrolet
7098,SPIN ACTIV 1.8 8V Econo. Flex 5p Aut.,GM - Chevrolet
7099,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,GM - Chevrolet
8450,SPIN ACTIV7 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet
6586,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet
6587,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,GM - Chevrolet
6490,SPIN LS 1.8 8V Econo.Flex 5p Mec.,GM - Chevrolet
6103,SPIN LT 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet
6104,SPIN LT 1.8 8V Econo.Flex 5p Mec.,GM - Chevrolet
6105,SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet
6106,SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,GM - Chevrolet
8691,SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet
8692,SPIN PREMIER 1.8 8V Econo.Flex 5p Mec.,GM - Chevrolet
1197,SS10 Pick-Up 4.3 V6,GM - Chevrolet
1198,Suburban 5.7/6.5 V8/5.3 V8,GM - Chevrolet
1199,Suprema CD 4.1 / 3.0,GM - Chevrolet
1200,Suprema Diamond,GM - Chevrolet
1201,Suprema GL 2.0,GM - Chevrolet
1202,Suprema GLS 2.2 / 2.0,GM - Chevrolet
1203,Suprema GLS 4.1,GM - Chevrolet
1204,Syclone 5.7 V8,GM - Chevrolet
1205,Tigra 1.6 16V,GM - Chevrolet
1206,Tigra Power Tech Coupe 1.6 SFI,GM - Chevrolet
9043,TRACKER 1.0 Turbo 12V Flex Aut. (PCD),GM - Chevrolet
9044,TRACKER 1.0 Turbo 12V Flex Mec.,GM - Chevrolet
9045,TRACKER 1.2 Turbo 12V Flex Aut.,GM - Chevrolet
4240,TRACKER 2.0 16v 128cv MPFI 4x4 5p,GM - Chevrolet
1207,TRACKER 2.0 TB Int. Diesel 4x4 4p,GM - Chevrolet
6664,TRACKER Freeride 1.8 16V Flex 4x2 Mec.,GM - Chevrolet
9046,TRACKER LT 1.0 Turbo 12V Flex Aut.,GM - Chevrolet
7792,TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.,GM - Chevrolet
7428,TRACKER LT 1.8 16V Flex 4x2 Aut.,GM - Chevrolet
9213,TRACKER LTZ 1.0 Turbo 12V Flex Aut.,GM - Chevrolet
9047,TRACKER LTZ 1.2 Turbo 12V Flex Aut.,GM - Chevrolet
7793,TRACKER LTZ 1.4 Turbo 16V Flex 4x2 Aut.,GM - Chevrolet
6612,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,GM - Chevrolet
8519,TRACKER Midnight 1.4 Turbo Flex Aut.,GM - Chevrolet
9230,TRACKER Premier 1.0 Turbo 12V Flex Aut.,GM - Chevrolet
9048,TRACKER Premier 1.2 Turbo 12V Flex Aut.,GM - Chevrolet
8124,TRACKER Premier 1.4 Turbo 16V Flex Aut,GM - Chevrolet
1208,Trafic Chassi Longo Diesel,GM - Chevrolet
1209,Trafic Furgão Carga 2.1 Diesel,GM - Chevrolet
1210,Trafic Furgao Carga 2.2,GM - Chevrolet
1211,Trafic Passageiros 2.1 Diesel,GM - Chevrolet
1212,Trafic Passageiros 2.2,GM - Chevrolet
6268,TRAILBLAZER LTZ 2.8 CTDI Diesel Aut.,GM - Chevrolet
6269,TRAILBLAZER LTZ 3.6 V6  Aut.,GM - Chevrolet
8747,TRAILBLAZER PREMIER 2.8 TB Diesel Aut.,GM - Chevrolet
8748,TRAILBLAZER PREMIER 3.6 V6 Aut.,GM - Chevrolet
1213,Vectra CD 2.0 (modelo antigo),GM - Chevrolet
1214,Vectra CD 2.2 16V / 2.0 16V Mec./Aut.,GM - Chevrolet
5554,Vectra COLLECTION 2.0 FlexPower 8V Aut.,GM - Chevrolet
1215,Vectra Comfort 2.0 MPFI,GM - Chevrolet
3820,Vectra Elegan. 2.0 MPFI 8V FlexPower Aut,GM - Chevrolet
3821,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,GM - Chevrolet
1216,Vectra Elegance 2.0 MPFI,GM - Chevrolet
1217,Vectra Elegance 2.2 MPFI 16V Aut.,GM - Chevrolet
1218,Vectra Elite 2.0 MPFI,GM - Chevrolet
4576,Vectra Elite 2.0 MPFI 8V FlexPower Aut.,GM - Chevrolet
1219,Vectra Elite 2.2 MPFI 16V Aut.,GM - Chevrolet
3822,Vectra Elite 2.4 MPFI 16V FlexPower Aut.,GM - Chevrolet
1220,Vectra Expres./ Collection  2.0 MPFI 8V,GM - Chevrolet
4273,Vectra EXPRESSION 2.0 MPFI FlexPower Aut,GM - Chevrolet
4274,Vectra EXPRESSION 2.0 MPFI FlexPower Mec,GM - Chevrolet
1221,Vectra GL 2.2 / 2.0 MPFI,GM - Chevrolet
1222,Vectra GL 2.2 MPFI Milenium,GM - Chevrolet
1223,Vectra GLS/ Challenge 2.2 MPFI 16V,GM - Chevrolet
1224,Vectra GLS/Expres.2.2/ 2.0 e 2.0 CD 8V,GM - Chevrolet
1225,Vectra GSi 2.0 16V (modelo antigo),GM - Chevrolet
4433,Vectra GT 2.0 MPFI 8V FlexPower Aut.,GM - Chevrolet
4434,Vectra GT 2.0 MPFI 8V FlexPower Mec.,GM - Chevrolet
4435,Vectra GT-X 2.0 MPFI 8V FlexPower Aut.,GM - Chevrolet
4436,Vectra GT-X 2.0 MPFI 8V FlexPower Mec.,GM - Chevrolet
1226,Veraneio S / Luxe 4.1,GM - Chevrolet
1227,Veraneio S/ Luxe 4.0 Dies./TB Dies.,GM - Chevrolet
1228,Zafira 2.0/ CD 2.0  8V  MPFI 5p Mec.,GM - Chevrolet
1229,Zafira 2.0/ CD 2.0 16V  MPFI 5p,GM - Chevrolet
1230,Zafira 2.0/ CD 2.0 8V MPFI 5p Aut.,GM - Chevrolet
6065,Zafira COLLECTION 2.0 FlexPower 8V Aut.,GM - Chevrolet
1231,Zafira Comfort 2.0 MPFI FlexPower 8V 5p,GM - Chevrolet
1232,Zafira Eleg.2.0 MPFI FlexPower 8V 5p Aut,GM - Chevrolet
1233,Zafira Elegance 2.0 MPFI 16v 136cv 5p,GM - Chevrolet
1234,Zafira Elegance 2.0 MPFI FlexPower 8V 5p,GM - Chevrolet
1235,Zafira Elite 2.0 MPFI 16v 136cv 5p,GM - Chevrolet
1236,Zafira Elite 2.0 MPFI FlexPower 8V  Aut,GM - Chevrolet
1237,Zafira Elite 2.0 MPFI FlexPower 8V 5p,GM - Chevrolet
4259,Zafira Expres. 2.0 MPFI FlexPower 5p Aut,GM - Chevrolet
1241,Accord Coupe EX,Honda
5211,Accord Sedan EX 2.0 16V 156cv Aut.,Honda
1242,Accord Sedan EX 2.4/2.3/ 2.2 16V,Honda
1243,Accord Sedan EX 2.7/3.0 24V,Honda
4641,Accord Sedan EX 3.5 V6 24V,Honda
1244,Accord Sedan EXR,Honda
1245,Accord Sedan LX  2.2/2.4 16V,Honda
3889,Accord Sedan LX 2.0 16V 150/156cv Aut.,Honda
8520,Accord Sedan Touring 2.0 TB 16V Aut.,Honda
1246,Accord SW EX,Honda
1247,Accord SW LX,Honda
5372,CITY Sedan DX 1.5 Flex 16V Aut.,Honda
5373,CITY Sedan DX 1.5 Flex 16V Mec.,Honda
4971,CITY Sedan EX 1.5 Flex 16V 4p Aut.,Honda
4972,CITY Sedan EX 1.5 Flex 16V 4p Mec.,Honda
4973,CITY Sedan EXL 1.5 Flex  16V 4p Aut.,Honda
4974,CITY Sedan EXL 1.5 Flex 16V 4p Mec.,Honda
4975,CITY Sedan LX 1.5 Flex 16V 4p Aut.,Honda
4976,CITY Sedan LX 1.5 Flex 16V 4p Mec.,Honda
8212,CITY Sedan Personal 1.5 Flex 16V Aut.,Honda
6534,CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.,Honda
1248,Civic Coupe EX/ EXS 1.6 16V 2p,Honda
8281,Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p,Honda
7036,Civic Coupe Si 2.4 16V 206cv Mec. 2p,Honda
1249,Civic CRX/ Targa VTi,Honda
1252,Civic Hatch DX,Honda
1253,Civic Hatch LSi,Honda
1254,Civic Hatch LX Aut.,Honda
1255,Civic Hatch Si,Honda
1256,Civic Hatch VTi,Honda
4090,Civic Sed LX 1.8 Aut 4p,Honda
5149,Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.,Honda
5148,Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.,Honda
1258,Civic Sedan EX 1.6 16V Aut. 4p (nacion.),Honda
1259,Civic Sedan EX 1.6 16V Mec. 4p (nacion.),Honda
1260,Civic Sedan EX 1.7 16V 130cv Aut. 4p,Honda
1261,Civic Sedan EX 1.7 16v 130cv Mec. 4p,Honda
7692,Civic Sedan EX 2.0 Flex 16V Aut.4p,Honda
1250,Civic Sedan EX/ EXS 1.6 Mec. 4p,Honda
1251,Civic Sedan EX/ EXS Aut. 4p/ Del-Sol 2p,Honda
7693,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Honda
6325,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,Honda
4009,Civic Sedan EXS 1.8/1.8 Flex 16V Aut. 4p,Honda
1257,Civic Sedan LX 1.5/1.6,Honda
1262,Civic Sedan LX 1.6 16V Aut. 4p,Honda
1263,Civic Sedan LX 1.6 16V Mec. 4p,Honda
1264,Civic Sedan LX 1.7 16V 115cv Mec. 4p,Honda
8779,Civic Sedan LX 2.0 Flex 16V Aut. 4p,Honda
1265,Civic Sedan LX/LXL 1.7 16V 115cv Aut. 4p,Honda
1266,Civic Sedan LXB 1.6 16V 4p,Honda
1267,Civic Sedan LXB 1.7 16V 115cv,Honda
1268,Civic Sedan LXL 1.7 16V 130cv Aut 4p,Honda
1269,Civic Sedan LXL 1.7 16V 130cv Mec 4p,Honda
6326,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,Honda
4010,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,Honda
4011,Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p,Honda
4292,Civic Sedan Si 2.0 16V  192cv 4p,Honda
7694,Civic Sedan SPORT 2.0 Flex 16V Aut.4p,Honda
7695,Civic Sedan SPORT 2.0 Flex 16V Mec.4p,Honda
7696,Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,Honda
1270,CR-V 2.0 16V Aut.,Honda
1271,CR-V 2.0 16V Mec.,Honda
1272,CR-V 2.4 16V 156cv Aut. 4p,Honda
4629,CR-V EXL 2.0 16V 4WD/2.0 Flexone Aut.,Honda
6535,CR-V EXL 2.0 Flexone 16V 2WD Aut.,Honda
5929,CR-V LX 2.0 16V 2WD Mec.,Honda
4630,CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.,Honda
8282,CR-V Touring 1.5 16V 4WD 5p Aut.,Honda
6613,Fit CX 1.4 Flex 16V 5p Aut.,Honda
6614,Fit CX 1.4 Flex 16V 5p Mec.,Honda
5468,Fit DX 1.4 Flex 16V 5p Aut.,Honda
5469,Fit DX 1.4 Flex 16V 5p Mec.,Honda
6779,Fit DX 1.5 Flexone 16V 5p Aut.,Honda
6780,Fit DX 1.5 Flexone 16V 5p Mec.,Honda
1274,Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.,Honda
1273,Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.,Honda
4800,Fit EXL 1.5 Flex 16V 5p Mec,Honda
4799,Fit EXL 1.5 Flex/Flexone 16V 5p Aut,Honda
1275,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.,Honda
1276,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,Honda
6781,Fit LX 1.5 Flexone 16V 5p Aut.,Honda
6782,Fit LX 1.5 Flexone 16V 5p Mec.,Honda
1277,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.,Honda
1278,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Mec.,Honda
8050,Fit Personal 1.5 Flexone 16V 5p Aut.,Honda
6270,Fit Twist 1.5 Flex 16V 5p Aut.,Honda
6271,Fit Twist 1.5 Flex 16V 5p Mec.,Honda
7150,HR-V EX 1.8 Flexone 16V 5p Aut.,Honda
7151,HR-V EXL 1.8 Flexone 16V 5p Aut.,Honda
7152,HR-V LX 1.8 Flexone 16V 5p Aut.,Honda
7153,HR-V LX 1.8 Flexone 16V 5p Mec.,Honda
8693,HR-V Touring 1.5 TB 16V 5p Aut.,Honda
7898,HR-V Touring 1.8 Flexone 16V 5p Aut.,Honda
1279,Odyssey EX Van Aut (6 lug.),Honda
1280,Odyssey Van LX Aut (6 lug.),Honda
1281,Passport EX,Honda
1282,Passport LX,Honda
1283,Passport PIck-Up 4x2,Honda
1284,Prelude Coupê S 2.2,Honda
1285,Prelude Si,Honda
7899,WR-V EX 1.5 Flexone 16V 5p Aut.,Honda
7900,WR-V EXL 1.5 Flexone 16V 5p Aut.,Honda
9195,WR-V LX 1.5 Flexone 16V 5p Aut.,Honda
1286,Accent GLS 1.5 12V/16V Aut.,Hyundai
1287,Accent GLS 1.5 12V/16V Mec.,Hyundai
1288,Accent GS 3p Mec.,Hyundai
1289,Accent L/ LR 1.5 2/4p,Hyundai
1290,Accent LS 4p,Hyundai
1291,Atos Prime GL 1.0 Mec.,Hyundai
1292,Atos Prime GLS 1.0 Aut.,Hyundai
1293,Atos Prime GLS 1.0 Mec.,Hyundai
1294,Atos Prime GLS 1.0 Semi-Aut.,Hyundai
5726,AZERA 3.0 V6 24V 4p Aut.,Hyundai
4403,AZERA GLS 3.3 V6 24V 4p Aut.,Hyundai
1295,Coupe FX 2.0 Aut.,Hyundai
1296,Coupe FX 2.0 Mec.,Hyundai
1297,Coupe FX 2.7 V6 24V 180cv Aut.,Hyundai
1298,Coupe FX 2.7 V6 24V 180cv Mec.,Hyundai
8451,Creta 1 Million 1.6 16V Flex Aut.,Hyundai
9113,Creta Action 1.6 16V Flex Aut.,Hyundai
8404,Creta Attitude 1.6 16V Flex Aut.(PCD),Hyundai
7829,Creta Attitude 1.6 16V Flex Mec.,Hyundai
8895,Creta Attitude Plus 1.6 16V Flex Aut.,Hyundai
8749,Creta Launch Edition 1.6 16V Flex Aut.,Hyundai
9114,Creta Limited Edition 1.6 16V Flex Aut.,Hyundai
7830,Creta Prestige 2.0 16V Flex Aut.,Hyundai
7831,Creta Pulse 1.6 16V Flex Aut.,Hyundai
7832,Creta Pulse 1.6 16V Flex Mec.,Hyundai
7833,Creta Pulse 2.0 16V Flex Aut.,Hyundai
8051,Creta Pulse Plus 1.6 16V Flex Aut.,Hyundai
8521,Creta Smart 1.6 16V Flex Aut.,Hyundai
9115,Creta Smart Plus 1.6 16V Flex Aut.,Hyundai
8125,Creta Sport 2.0 16V Flex Aut.,Hyundai
1299,Cupê 2.0,Hyundai
7756,Elantra 2.0 16V Flex Aut.,Hyundai
1300,Elantra GL,Hyundai
1301,Elantra GLS 1.6,Hyundai
1302,Elantra GLS 1.8 16V,Hyundai
5638,Elantra GLS 1.8 16V Aut.,Hyundai
5639,Elantra GLS 1.8 16V Mec.,Hyundai
1303,Elantra GLS 2.0 16V Aut.,Hyundai
6433,Elantra GLS 2.0 16V Flex Aut.,Hyundai
1304,Elantra GLS 2.0 16V Mec.,Hyundai
7757,Elantra Special Edit. 2.0 16V Flex Aut.,Hyundai
1305,Elantra Wagon 1.8 16V,Hyundai
6176,EQUUS 4.6 V8 32V 366cv 4p Aut.,Hyundai
1306,Excel GLS,Hyundai
1307,Excel GS,Hyundai
1308,Excel L,Hyundai
1309,Excel LS/ GL,Hyundai
1310,Galloper 2.5 Luxo Turbo Diesel,Hyundai
1311,Galloper 2.5 Super Luxo Turbo Diesel,Hyundai
1312,Galloper 3.0 V6 Luxo,Hyundai
1313,Galloper 3.0 V6 Super Luxo Aut,Hyundai
1314,Galloper 3.0 V6 Super Luxo Mec,Hyundai
5930,GENESIS 3.8 V6 24V 290cv 4p Aut.,Hyundai
6694,Grand Santa Fé  3.3 V6 4X4 Tiptronic,Hyundai
1315,H1 Starex HSV 2.4 16V 137cv  Aut.,Hyundai
1316,H1 Starex HSV 2.5 Diesel,Hyundai
4801,H1 Starex SVX 2.4 16V,Hyundai
3957,H1 Starex SVX 2.5 TDI 100cv Diesel,Hyundai
1317,H1 Starex SVX 2.6 85cv Diesel,Hyundai
1318,H100 DLX Furgão Diesel,Hyundai
1319,H100 DLX/ Panel Diesel,Hyundai
1320,H100 GL Diesel,Hyundai
1321,H100 GL Furgão Extra-Longo Diesel,Hyundai
1322,H100 GLS Diesel,Hyundai
1323,H100 GS (12 lugares),Hyundai
